order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-00547,2023-06-05,2023,Q2,6,June,Asia Pacific,India,Clothing,Jackets,Consumer,2,394.21,788.42,495.7,292.72,37.13
ORD-00548,2024-11-26,2024,Q4,11,November,Europe,United Kingdom,Electronics,Tablets,Corporate,7,813.43,5694.01,2599.37,3094.64,54.35
ORD-00549,2023-07-20,2023,Q3,7,July,Europe,Germany,Electronics,Accessories,Home Office,5,19.69,98.45,55.14,43.31,43.99
ORD-00550,2023-05-27,2023,Q2,5,May,Europe,United Kingdom,Office Supplies,Paper,Small Business,19,46.3,879.7,589.65,290.05,32.97
ORD-00551,2023-10-27,2023,Q4,10,October,Latin America,Argentina,Clothing,Accessories,Consumer,20,54.96,1099.2,506.96,592.24,53.88
ORD-00552,2024-02-21,2024,Q1,2,February,North America,United States,Office Supplies,Notebooks,Small Business,14,37.56,525.84,255.64,270.2,51.38
ORD-00553,2023-04-10,2023,Q2,4,April,North America,Mexico,Clothing,Shirts,Home Office,17,24.12,410.04,250.94,159.1,38.8
ORD-00554,2022-11-03,2022,Q4,11,November,Asia Pacific,South Korea,Furniture,Desks,Consumer,13,1169.59,15204.67,10276.11,4928.56,32.41
ORD-00555,2024-10-30,2024,Q4,10,October,North America,United States,Clothing,Shoes,Small Business,5,83.05,415.25,197.15,218.1,52.52
ORD-00556,2022-04-11,2022,Q2,4,April,Latin America,Colombia,Electronics,Accessories,Small Business,5,63.34,316.7,188.21,128.49,40.57
ORD-00557,2023-02-10,2023,Q1,2,February,Latin America,Chile,Furniture,Lighting,Corporate,8,49.34,394.72,269.61,125.11,31.7
ORD-00558,2023-10-25,2023,Q4,10,October,North America,United States,Clothing,Jackets,Home Office,12,124.77,1497.24,828.51,668.73,44.66
ORD-00559,2022-02-19,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Organizers,Small Business,20,17.29,345.8,160.27,185.53,53.65
ORD-00560,2023-04-24,2023,Q2,4,April,Europe,United Kingdom,Furniture,Chairs,Consumer,2,270.13,540.26,343.77,196.49,36.37
ORD-00561,2022-10-30,2022,Q4,10,October,Asia Pacific,Japan,Office Supplies,Paper,Home Office,15,26.2,393.0,215.98,177.02,45.04
ORD-00562,2023-03-10,2023,Q1,3,March,Europe,Italy,Office Supplies,Organizers,Small Business,20,46.5,930.0,457.94,472.06,50.76
ORD-00563,2022-02-07,2022,Q1,2,February,Latin America,Brazil,Office Supplies,Pens,Consumer,10,10.02,100.2,66.03,34.17,34.1
ORD-00564,2023-07-10,2023,Q3,7,July,North America,Canada,Electronics,Laptops,Small Business,9,1927.07,17343.63,12554.37,4789.26,27.61
ORD-00565,2024-01-08,2024,Q1,1,January,North America,United States,Office Supplies,Binders,Corporate,13,15.17,197.21,130.73,66.48,33.71
ORD-00566,2023-10-09,2023,Q4,10,October,Latin America,Brazil,Furniture,Desks,Small Business,18,1122.67,20208.06,9223.9,10984.16,54.36
ORD-00567,2023-05-22,2023,Q2,5,May,Asia Pacific,China,Clothing,Jackets,Corporate,1,177.91,177.91,98.84,79.07,44.44
ORD-00568,2023-09-12,2023,Q3,9,September,Europe,Italy,Office Supplies,Paper,Home Office,13,45.07,585.91,406.89,179.02,30.55
ORD-00569,2022-03-02,2022,Q1,3,March,Asia Pacific,Australia,Furniture,Shelving,Small Business,5,108.09,540.45,305.17,235.28,43.53
ORD-00570,2023-04-11,2023,Q2,4,April,Latin America,Argentina,Furniture,Cabinets,Home Office,20,430.5,8610.0,5275.09,3334.91,38.73
ORD-00571,2023-02-28,2023,Q1,2,February,Europe,Italy,Furniture,Desks,Home Office,17,1105.04,18785.68,10877.27,7908.41,42.1
ORD-00572,2022-10-25,2022,Q4,10,October,Europe,United Kingdom,Electronics,Audio,Consumer,6,192.92,1157.52,826.34,331.18,28.61
ORD-00573,2022-03-02,2022,Q1,3,March,Asia Pacific,India,Clothing,Shoes,Small Business,9,87.99,791.91,401.01,390.9,49.36
ORD-00574,2022-09-27,2022,Q3,9,September,Europe,Germany,Office Supplies,Organizers,Corporate,20,21.61,432.2,283.62,148.58,34.38
ORD-00575,2024-01-06,2024,Q1,1,January,North America,Mexico,Clothing,Pants,Small Business,12,52.08,624.96,353.88,271.08,43.38
ORD-00576,2024-08-28,2024,Q3,8,August,Europe,France,Furniture,Desks,Consumer,14,952.77,13338.78,6062.53,7276.25,54.55
ORD-00577,2023-07-07,2023,Q3,7,July,Latin America,Argentina,Furniture,Desks,Consumer,6,1123.46,6740.76,5026.51,1714.25,25.43
ORD-00578,2024-09-30,2024,Q3,9,September,Asia Pacific,India,Furniture,Cabinets,Small Business,2,625.55,1251.1,872.39,378.71,30.27
ORD-00579,2023-10-03,2023,Q4,10,October,Latin America,Brazil,Electronics,Accessories,Small Business,2,71.44,142.88,74.83,68.05,47.63
ORD-00580,2024-03-21,2024,Q1,3,March,North America,Mexico,Clothing,Accessories,Consumer,7,30.38,212.66,121.09,91.57,43.06
ORD-00581,2023-09-16,2023,Q3,9,September,Asia Pacific,India,Furniture,Cabinets,Home Office,20,843.32,16866.4,11080.99,5785.41,34.3
ORD-00582,2022-10-19,2022,Q4,10,October,Latin America,Chile,Electronics,Audio,Consumer,6,400.43,2402.58,1757.13,645.45,26.86
ORD-00583,2022-10-05,2022,Q4,10,October,Latin America,Chile,Office Supplies,Binders,Consumer,6,14.07,84.42,60.7,23.72,28.1
ORD-00584,2023-02-18,2023,Q1,2,February,Latin America,Brazil,Office Supplies,Notebooks,Corporate,4,8.19,32.76,21.68,11.08,33.82
ORD-00585,2024-01-14,2024,Q1,1,January,North America,Mexico,Clothing,Accessories,Corporate,13,48.52,630.76,292.15,338.61,53.68
ORD-00586,2022-12-16,2022,Q4,12,December,Asia Pacific,South Korea,Furniture,Desks,Corporate,6,957.61,5745.66,2673.99,3071.67,53.46
ORD-00587,2023-09-23,2023,Q3,9,September,Asia Pacific,India,Office Supplies,Pens,Consumer,5,29.01,145.05,65.43,79.62,54.89
ORD-00588,2023-06-03,2023,Q2,6,June,North America,Canada,Clothing,Jackets,Consumer,20,360.12,7202.4,3755.07,3447.33,47.86
ORD-00589,2024-09-01,2024,Q3,9,September,Latin America,Chile,Clothing,Shirts,Consumer,8,108.22,865.76,461.83,403.93,46.66
ORD-00590,2023-03-02,2023,Q1,3,March,North America,United States,Furniture,Chairs,Home Office,2,201.76,403.52,185.51,218.01,54.03
ORD-00591,2023-09-04,2023,Q3,9,September,Asia Pacific,Japan,Electronics,Laptops,Small Business,6,1074.27,6445.62,3450.43,2995.19,46.47
ORD-00592,2022-12-30,2022,Q4,12,December,Latin America,Colombia,Electronics,Laptops,Home Office,11,1426.57,15692.27,8845.45,6846.82,43.63
ORD-00593,2022-05-19,2022,Q2,5,May,Latin America,Brazil,Office Supplies,Binders,Corporate,4,18.89,75.56,40.22,35.34,46.77
ORD-00594,2024-12-15,2024,Q4,12,December,Latin America,Argentina,Furniture,Lighting,Consumer,4,184.27,737.08,548.24,188.84,25.62
ORD-00595,2024-12-19,2024,Q4,12,December,North America,Canada,Office Supplies,Binders,Home Office,9,15.51,139.59,104.48,35.11,25.15
ORD-00596,2023-12-26,2023,Q4,12,December,Europe,Italy,Clothing,Accessories,Small Business,16,66.56,1064.96,761.55,303.41,28.49
ORD-00597,2023-04-22,2023,Q2,4,April,Asia Pacific,Australia,Electronics,Laptops,Consumer,15,1863.28,27949.2,13565.92,14383.28,51.46
ORD-00598,2023-03-01,2023,Q1,3,March,Latin America,Chile,Electronics,Tablets,Home Office,18,783.63,14105.34,7245.93,6859.41,48.63
ORD-00599,2023-02-17,2023,Q1,2,February,Asia Pacific,China,Electronics,Tablets,Home Office,17,630.0,10710.0,7283.98,3426.02,31.99
ORD-00600,2022-08-22,2022,Q3,8,August,Asia Pacific,China,Clothing,Accessories,Consumer,6,23.58,141.48,99.06,42.42,29.98
ORD-00601,2024-09-08,2024,Q3,9,September,Latin America,Brazil,Furniture,Cabinets,Corporate,15,824.44,12366.6,7557.11,4809.49,38.89
ORD-00602,2023-11-18,2023,Q4,11,November,Latin America,Chile,Electronics,Audio,Home Office,19,376.23,7148.37,3893.37,3255.0,45.53
ORD-00603,2022-02-08,2022,Q1,2,February,Europe,Italy,Office Supplies,Notebooks,Consumer,5,14.82,74.1,34.04,40.06,54.06
ORD-00604,2024-02-08,2024,Q1,2,February,Europe,Italy,Clothing,Pants,Consumer,10,114.63,1146.3,623.99,522.31,45.56
ORD-00605,2022-03-06,2022,Q1,3,March,Asia Pacific,India,Electronics,Accessories,Corporate,12,41.63,499.56,367.29,132.27,26.48
ORD-00606,2023-03-19,2023,Q1,3,March,Asia Pacific,Australia,Electronics,Tablets,Consumer,7,848.01,5936.07,3461.51,2474.56,41.69
ORD-00607,2022-02-21,2022,Q1,2,February,Latin America,Argentina,Furniture,Shelving,Small Business,17,179.31,3048.27,1671.07,1377.2,45.18
ORD-00608,2022-07-21,2022,Q3,7,July,Europe,France,Electronics,Accessories,Small Business,17,18.11,307.87,167.26,140.61,45.67
ORD-00609,2022-04-01,2022,Q2,4,April,North America,Canada,Clothing,Shirts,Consumer,17,96.62,1642.54,1106.52,536.02,32.63
ORD-00610,2022-02-16,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Pens,Corporate,10,11.92,119.2,65.05,54.15,45.43
ORD-00611,2024-06-22,2024,Q2,6,June,North America,Canada,Furniture,Desks,Home Office,4,166.02,664.08,422.94,241.14,36.31
ORD-00612,2024-11-18,2024,Q4,11,November,North America,United States,Office Supplies,Organizers,Home Office,9,17.08,153.72,101.66,52.06,33.87
ORD-00613,2023-08-04,2023,Q3,8,August,Europe,France,Electronics,Tablets,Home Office,18,566.19,10191.42,4983.83,5207.59,51.1
ORD-00614,2024-08-22,2024,Q3,8,August,North America,United States,Clothing,Shirts,Consumer,14,59.19,828.66,548.08,280.58,33.86
ORD-00615,2024-07-02,2024,Q3,7,July,Asia Pacific,China,Office Supplies,Pens,Consumer,15,19.19,287.85,137.56,150.29,52.21
ORD-00616,2024-08-17,2024,Q3,8,August,North America,Canada,Office Supplies,Binders,Small Business,8,23.95,191.6,94.48,97.12,50.69
ORD-00617,2023-06-13,2023,Q2,6,June,Asia Pacific,India,Furniture,Shelving,Home Office,15,236.0,3540.0,1662.42,1877.58,53.04
ORD-00618,2022-08-20,2022,Q3,8,August,Asia Pacific,India,Clothing,Pants,Home Office,12,102.53,1230.36,600.68,629.68,51.18
ORD-00619,2022-07-30,2022,Q3,7,July,Latin America,Brazil,Office Supplies,Organizers,Consumer,10,36.64,366.4,208.94,157.46,42.97
ORD-00620,2024-04-26,2024,Q2,4,April,Europe,Italy,Furniture,Lighting,Corporate,16,133.63,2138.08,1180.68,957.4,44.78
ORD-00621,2024-06-01,2024,Q2,6,June,Latin America,Colombia,Furniture,Desks,Consumer,19,1028.59,19543.21,9464.72,10078.49,51.57
ORD-00622,2024-08-06,2024,Q3,8,August,Asia Pacific,South Korea,Electronics,Accessories,Corporate,10,76.91,769.1,362.16,406.94,52.91
ORD-00623,2022-08-11,2022,Q3,8,August,Latin America,Colombia,Clothing,Shirts,Consumer,7,101.7,711.9,509.85,202.05,28.38
ORD-00624,2022-01-01,2022,Q1,1,January,Europe,France,Clothing,Accessories,Home Office,13,53.09,690.17,403.16,287.01,41.59
ORD-00625,2023-02-26,2023,Q1,2,February,Asia Pacific,China,Office Supplies,Binders,Home Office,3,16.65,49.95,31.64,18.31,36.66
ORD-00626,2024-11-11,2024,Q4,11,November,Latin America,Argentina,Office Supplies,Paper,Home Office,18,48.56,874.08,393.56,480.52,54.97
ORD-00627,2024-01-06,2024,Q1,1,January,North America,Canada,Electronics,Smartphones,Small Business,19,715.41,13592.79,7414.03,6178.76,45.46
ORD-00628,2024-02-23,2024,Q1,2,February,Latin America,Chile,Clothing,Accessories,Corporate,6,43.24,259.44,131.4,128.04,49.35
ORD-00629,2024-02-27,2024,Q1,2,February,Asia Pacific,India,Furniture,Shelving,Corporate,5,83.71,418.55,269.76,148.79,35.55
ORD-00630,2022-10-22,2022,Q4,10,October,Latin America,Chile,Furniture,Chairs,Corporate,14,702.11,9829.54,7058.34,2771.2,28.19
ORD-00631,2024-05-21,2024,Q2,5,May,Europe,Spain,Clothing,Accessories,Small Business,13,34.87,453.31,229.26,224.05,49.43
ORD-00632,2022-01-16,2022,Q1,1,January,Latin America,Argentina,Office Supplies,Binders,Home Office,2,24.56,49.12,30.48,18.64,37.95
ORD-00633,2024-01-25,2024,Q1,1,January,North America,Mexico,Clothing,Shirts,Corporate,17,118.36,2012.12,1499.23,512.89,25.49
ORD-00634,2023-07-27,2023,Q3,7,July,Latin America,Brazil,Electronics,Smartphones,Small Business,3,947.26,2841.78,1738.48,1103.3,38.82
ORD-00635,2023-10-02,2023,Q4,10,October,North America,Canada,Electronics,Accessories,Small Business,17,73.42,1248.14,776.58,471.56,37.78
ORD-00636,2023-11-10,2023,Q4,11,November,Latin America,Colombia,Office Supplies,Notebooks,Corporate,2,29.33,58.66,36.91,21.75,37.08
ORD-00637,2023-09-15,2023,Q3,9,September,Asia Pacific,Japan,Clothing,Accessories,Corporate,19,13.61,258.59,193.2,65.39,25.29
ORD-00638,2022-02-25,2022,Q1,2,February,Asia Pacific,India,Electronics,Smartphones,Consumer,9,601.64,5414.76,3436.96,1977.8,36.53
ORD-00639,2023-07-18,2023,Q3,7,July,Asia Pacific,Japan,Electronics,Audio,Corporate,19,382.54,7268.26,4707.99,2560.27,35.23
ORD-00640,2024-01-28,2024,Q1,1,January,Europe,United Kingdom,Furniture,Cabinets,Corporate,17,803.41,13657.97,7550.87,6107.1,44.71
ORD-00641,2022-06-22,2022,Q2,6,June,Europe,Italy,Furniture,Cabinets,Small Business,13,366.56,4765.28,2773.66,1991.62,41.79
ORD-00642,2022-12-09,2022,Q4,12,December,Europe,Italy,Office Supplies,Paper,Home Office,4,7.36,29.44,17.35,12.09,41.07
ORD-00643,2024-09-02,2024,Q3,9,September,Asia Pacific,India,Furniture,Cabinets,Small Business,16,383.84,6141.44,3740.95,2400.49,39.09
ORD-00644,2024-06-09,2024,Q2,6,June,North America,Canada,Clothing,Jackets,Home Office,17,292.18,4967.06,2296.3,2670.76,53.77
ORD-00645,2024-12-24,2024,Q4,12,December,Asia Pacific,India,Office Supplies,Notebooks,Home Office,9,33.08,297.72,156.78,140.94,47.34
ORD-00646,2024-03-12,2024,Q1,3,March,Latin America,Argentina,Furniture,Lighting,Home Office,6,114.58,687.48,311.55,375.93,54.68
ORD-00647,2022-01-18,2022,Q1,1,January,North America,United States,Clothing,Shirts,Consumer,15,55.15,827.25,552.25,275.0,33.24
ORD-00648,2023-05-31,2023,Q2,5,May,Europe,Germany,Electronics,Audio,Consumer,2,472.33,944.66,611.18,333.48,35.3
ORD-00649,2023-03-21,2023,Q1,3,March,North America,Mexico,Electronics,Laptops,Corporate,13,1915.87,24906.31,17931.78,6974.53,28.0
ORD-00650,2023-01-14,2023,Q1,1,January,North America,Mexico,Furniture,Shelving,Home Office,15,291.35,4370.25,2065.88,2304.37,52.73
ORD-00651,2024-07-17,2024,Q3,7,July,Asia Pacific,India,Office Supplies,Notebooks,Corporate,3,14.71,44.13,20.68,23.45,53.14
ORD-00652,2024-03-06,2024,Q1,3,March,Asia Pacific,Japan,Office Supplies,Notebooks,Corporate,15,7.43,111.45,82.9,28.55,25.62
ORD-00653,2023-02-15,2023,Q1,2,February,Latin America,Argentina,Clothing,Shirts,Corporate,18,96.87,1743.66,898.88,844.78,48.45
ORD-00654,2022-08-06,2022,Q3,8,August,Latin America,Colombia,Electronics,Laptops,Consumer,3,1771.29,5313.87,2790.73,2523.14,47.48
ORD-00655,2024-07-02,2024,Q3,7,July,North America,Canada,Furniture,Chairs,Consumer,13,286.51,3724.63,2458.32,1266.31,34.0
ORD-00656,2024-03-12,2024,Q1,3,March,North America,Mexico,Clothing,Jackets,Small Business,13,346.98,4510.74,3086.61,1424.13,31.57
ORD-00657,2022-05-24,2022,Q2,5,May,Europe,Germany,Clothing,Jackets,Consumer,19,242.0,4598.0,3436.91,1161.09,25.25
ORD-00658,2023-11-14,2023,Q4,11,November,Asia Pacific,India,Electronics,Laptops,Home Office,18,2250.68,40512.24,22363.52,18148.72,44.8
ORD-00659,2024-07-30,2024,Q3,7,July,Asia Pacific,Australia,Furniture,Lighting,Consumer,13,208.4,2709.2,1462.05,1247.15,46.03
ORD-00660,2024-03-09,2024,Q1,3,March,North America,Mexico,Office Supplies,Binders,Consumer,15,19.71,295.65,145.45,150.2,50.8
ORD-00661,2023-01-31,2023,Q1,1,January,North America,Mexico,Furniture,Cabinets,Small Business,3,754.92,2264.76,1456.29,808.47,35.7
ORD-00662,2024-10-20,2024,Q4,10,October,Latin America,Brazil,Electronics,Tablets,Consumer,11,772.67,8499.37,3933.89,4565.48,53.72
ORD-00663,2022-08-31,2022,Q3,8,August,Europe,Italy,Clothing,Accessories,Corporate,19,26.31,499.89,235.75,264.14,52.84
ORD-00664,2022-10-17,2022,Q4,10,October,Latin America,Brazil,Clothing,Accessories,Consumer,8,59.09,472.72,231.24,241.48,51.08
ORD-00665,2022-12-19,2022,Q4,12,December,North America,Canada,Electronics,Accessories,Corporate,19,14.48,275.12,191.27,83.85,30.48
ORD-00666,2022-08-22,2022,Q3,8,August,Latin America,Argentina,Electronics,Smartphones,Small Business,11,1049.22,11541.42,8594.41,2947.01,25.53
ORD-00667,2024-04-03,2024,Q2,4,April,Asia Pacific,Japan,Furniture,Shelving,Corporate,2,269.79,539.58,297.12,242.46,44.93
ORD-00668,2022-09-05,2022,Q3,9,September,Asia Pacific,Australia,Clothing,Pants,Home Office,18,49.8,896.4,468.9,427.5,47.69
ORD-00669,2022-03-25,2022,Q1,3,March,Europe,Germany,Clothing,Pants,Consumer,16,39.69,635.04,287.14,347.9,54.78
ORD-00670,2022-07-02,2022,Q3,7,July,Asia Pacific,India,Clothing,Pants,Corporate,5,106.78,533.9,324.04,209.86,39.31
ORD-00671,2024-04-23,2024,Q2,4,April,Europe,France,Electronics,Audio,Corporate,16,325.42,5206.72,2480.51,2726.21,52.36
ORD-00672,2023-09-09,2023,Q3,9,September,Asia Pacific,India,Electronics,Audio,Corporate,7,102.88,720.16,438.62,281.54,39.09
ORD-00673,2022-07-15,2022,Q3,7,July,Asia Pacific,South Korea,Furniture,Cabinets,Corporate,9,237.15,2134.35,1032.61,1101.74,51.62
ORD-00674,2022-11-02,2022,Q4,11,November,Latin America,Chile,Furniture,Desks,Consumer,2,827.1,1654.2,885.86,768.34,46.45
ORD-00675,2024-06-09,2024,Q2,6,June,Asia Pacific,China,Clothing,Shirts,Consumer,2,112.49,224.98,113.11,111.87,49.72
ORD-00676,2022-03-01,2022,Q1,3,March,Latin America,Brazil,Electronics,Smartphones,Small Business,19,863.81,16412.39,9448.94,6963.45,42.43
ORD-00677,2023-10-30,2023,Q4,10,October,Europe,Germany,Office Supplies,Pens,Consumer,8,23.44,187.52,133.32,54.2,28.9
ORD-00678,2024-02-09,2024,Q1,2,February,Europe,Germany,Clothing,Accessories,Small Business,2,72.33,144.66,71.39,73.27,50.65
ORD-00679,2024-07-20,2024,Q3,7,July,Europe,Spain,Office Supplies,Pens,Small Business,7,20.8,145.6,108.13,37.47,25.73
ORD-00680,2023-02-19,2023,Q1,2,February,Asia Pacific,Australia,Electronics,Audio,Consumer,9,111.43,1002.87,707.52,295.35,29.45
ORD-00681,2024-07-28,2024,Q3,7,July,Latin America,Argentina,Office Supplies,Pens,Home Office,20,8.92,178.4,122.81,55.59,31.16
ORD-00682,2022-12-15,2022,Q4,12,December,Europe,Germany,Clothing,Accessories,Small Business,7,51.41,359.87,252.3,107.57,29.89
ORD-00683,2023-07-26,2023,Q3,7,July,North America,Mexico,Clothing,Pants,Corporate,11,82.11,903.21,466.71,436.5,48.33
ORD-00684,2022-11-02,2022,Q4,11,November,North America,Canada,Electronics,Laptops,Small Business,17,857.15,14571.55,8878.98,5692.57,39.07
ORD-00685,2024-09-08,2024,Q3,9,September,North America,Canada,Clothing,Pants,Consumer,18,120.37,2166.66,1425.55,741.11,34.21
ORD-00686,2024-04-12,2024,Q2,4,April,Europe,France,Office Supplies,Notebooks,Corporate,3,5.56,16.68,10.85,5.83,34.95
ORD-00687,2022-11-28,2022,Q4,11,November,Latin America,Brazil,Clothing,Jackets,Corporate,13,122.88,1597.44,1136.52,460.92,28.85
ORD-00688,2024-08-08,2024,Q3,8,August,North America,Mexico,Electronics,Accessories,Home Office,17,12.29,208.93,120.71,88.22,42.22
ORD-00689,2023-07-07,2023,Q3,7,July,Europe,Germany,Office Supplies,Paper,Home Office,2,9.99,19.98,11.18,8.8,44.04
ORD-00690,2022-03-25,2022,Q1,3,March,Asia Pacific,China,Furniture,Lighting,Consumer,18,221.52,3987.36,2039.19,1948.17,48.86
ORD-00691,2023-11-17,2023,Q4,11,November,Europe,Italy,Electronics,Accessories,Corporate,8,32.43,259.44,186.64,72.8,28.06
ORD-00692,2024-10-28,2024,Q4,10,October,Latin America,Colombia,Electronics,Laptops,Home Office,12,1569.1,18829.2,11305.71,7523.49,39.96
ORD-00693,2022-09-09,2022,Q3,9,September,Latin America,Colombia,Clothing,Accessories,Home Office,3,23.18,69.54,49.73,19.81,28.49
ORD-00694,2022-06-28,2022,Q2,6,June,North America,Canada,Furniture,Shelving,Consumer,4,132.73,530.92,256.76,274.16,51.64
ORD-00695,2022-10-31,2022,Q4,10,October,Latin America,Argentina,Furniture,Lighting,Consumer,10,142.46,1424.6,932.72,491.88,34.53
ORD-00696,2022-09-28,2022,Q3,9,September,Latin America,Colombia,Clothing,Jackets,Consumer,10,124.28,1242.8,567.48,675.32,54.34
ORD-00697,2023-04-21,2023,Q2,4,April,Asia Pacific,India,Office Supplies,Notebooks,Small Business,19,28.3,537.7,327.49,210.21,39.09
ORD-00698,2024-06-30,2024,Q2,6,June,Latin America,Colombia,Furniture,Shelving,Corporate,9,152.57,1373.13,771.11,602.02,43.84
ORD-00699,2023-08-14,2023,Q3,8,August,North America,United States,Office Supplies,Notebooks,Small Business,6,26.65,159.9,79.67,80.23,50.18
ORD-00700,2023-08-08,2023,Q3,8,August,Europe,France,Furniture,Desks,Corporate,4,193.21,772.84,421.19,351.65,45.5
ORD-00701,2022-09-17,2022,Q3,9,September,Latin America,Colombia,Office Supplies,Pens,Corporate,18,22.68,408.24,265.22,143.02,35.03
ORD-00702,2023-12-06,2023,Q4,12,December,Europe,United Kingdom,Clothing,Accessories,Corporate,18,31.11,559.98,406.62,153.36,27.39
ORD-00703,2024-04-08,2024,Q2,4,April,Latin America,Argentina,Clothing,Shoes,Corporate,1,292.54,292.54,179.57,112.97,38.62
ORD-00704,2024-11-05,2024,Q4,11,November,Asia Pacific,China,Clothing,Shoes,Corporate,19,232.14,4410.66,3205.17,1205.49,27.33
ORD-00705,2023-11-25,2023,Q4,11,November,North America,Mexico,Clothing,Shirts,Corporate,18,31.69,570.42,260.93,309.49,54.26
ORD-00706,2023-03-28,2023,Q1,3,March,Latin America,Colombia,Electronics,Tablets,Consumer,20,684.79,13695.8,8560.28,5135.52,37.5
ORD-00707,2023-03-31,2023,Q1,3,March,Asia Pacific,Australia,Electronics,Laptops,Small Business,3,2458.93,7376.79,4192.43,3184.36,43.17
